Mamestra configurata nucleopolyhedrovirus A
Mamestra configurata nucleopolyhedrovirus B
Mannheimia phage phiMHaA1
Mannheimia phage vB_MhM_1152AP
Marine gokushovirus
Marinomonas phage P12026
Marseillevirus
Maruca vitrata nucleopolyhedrovirus
Mastomys coucha papillomavirus 2
Mavirus
Megavirus chiliensis
Melanoplus sanguinipes entomopoxvirus
Meleagrid herpesvirus 1
Melon chlorotic mosaic virus
Merkel cell polyomavirus
Merremia mosaic Puerto Rico virus
Merremia mosaic virus
Mesocricetus auratus papillomavirus 1
Mesta yellow vein mosaic Bahraich virus
Mesta yellow vein mosaic virus
Methanobacterium phage psiM2
Methanothermobacter phage psiM100
Microbacterium phage Min1
Microcystis aeruginosa phage Ma-LMM01
Micromonas pusilla virus 12T
Micromonas sp. RCC1109 virus MpV1
Micromys minutus papillomavirus 1
Microplitis demolitor bracovirus
Microviridae phi-CA82
Milk vetch dwarf virus
Mimosa yellow leaf curl virus
Miniopterus polyomavirus
Minute virus of mice
Miscanthus streak virus
Molluscum contagiosum virus subtype 1
Monkeypox virus Zaire-96-I-16
Morelia spilota papillomavirus 1
Morganella phage MmP1
Mosquito densovirus BR/07
Mouse parvovirus 1
Mouse parvovirus 2
Mouse parvovirus 3
Mouse parvovirus 4a
Mouse parvovirus 5a
Mulard duck circovirus
Mungbean yellow mosaic India virus
Mungbean yellow mosaic virus
Mupapillomavirus 1
Murid herpesvirus 1
Murid herpesvirus 2
Murid herpesvirus 4
Murid herpesvirus 8
Murine adenovirus 2
Murine adenovirus 3
Murine adenovirus A
Murine pneumotropic virus
Murine polyomavirus
Muscovy duck circovirus
Muscovy duck parvovirus
Mus musculus papillomavirus type 1
MW polyomavirus
Mycobacteriophage Daenerys
Mycobacteriophage Velveteen
Mycobacterium phage 244
Mycobacterium phage Adawi
Mycobacterium phage Adjutor
Mycobacterium phage Adzzy
Mycobacterium phage Angel
Mycobacterium phage Angelica
Mycobacterium phage AnnaL29
Mycobacterium phage ArcherS7
Mycobacterium phage Ardmore
Mycobacterium phage Astraea
Mycobacterium phage Bane1
Mycobacterium phage Bane2
Mycobacterium phage Barnyard
Mycobacterium phage Bethlehem
Mycobacterium phage Bobi
Mycobacterium phage Boomer
Mycobacterium phage BPs
Mycobacterium phage Breezona
Mycobacterium phage Brujita
Mycobacterium phage BTCU-1
Mycobacterium phage Butters
Mycobacterium phage Butterscotch
Mycobacterium phage Bxb1
Mycobacterium phage Bxz1
Mycobacterium phage Bxz2
Mycobacterium phage Cali
Mycobacterium phage CASbig
Mycobacterium phage Catdawg
Mycobacterium phage Catera
Mycobacterium phage Chah
Mycobacterium phage Che12
Mycobacterium phage Che8
Mycobacterium phage Che9c
Mycobacterium phage Che9d
Mycobacterium phage Chy4
Mycobacterium phage Chy5
Mycobacterium phage Cjw1
Mycobacterium phage Contagion
Mycobacterium phage Cooper
Mycobacterium phage Corndog
Mycobacterium phage CrimD
Mycobacterium phage Crossroads
Mycobacterium phage D29
Mycobacterium phage DD5
Mycobacterium phage DNAIII
Mycobacterium phage DrDrey
Mycobacterium phage Dumbo
Mycobacterium phage Dylan
Mycobacterium phage ET08
Mycobacterium phage Faith1
Mycobacterium phage First
Mycobacterium phage Fishburne
Mycobacterium phage Fredward
Mycobacterium phage Fruitloop
Mycobacterium phage Giles
Mycobacterium phage Gizmo
Mycobacterium phage Goku
Mycobacterium phage Gumball
Mycobacterium phage Halo
Mycobacterium phage Hamulus
Mycobacterium phage HINdeR
Mycobacterium phage Jabbawokkie
Mycobacterium phage Jasper
Mycobacterium phage Job42
Mycobacterium phage Jobu08
Mycobacterium phage KayaCho
Mycobacterium phage KBG
Mycobacterium phage Konstantine
Mycobacterium phage Kostya
Mycobacterium phage L5
Mycobacterium phage LeBron
Mycobacterium phage Leo
Mycobacterium phage LittleCherry
Mycobacterium phage Llij
Mycobacterium phage Lockley
Mycobacterium phage Muddy
Mycobacterium phage Murphy
Mycobacterium phage Myrna
Mycobacterium phage Newman
Mycobacterium phage Nigel
Mycobacterium phage Omega
Mycobacterium phage Orion
Mycobacterium phage Pacc40
Mycobacterium phage Papyrus
Mycobacterium phage PattyP
Mycobacterium phage PBI1
Mycobacterium phage Peaches
Mycobacterium phage PegLeg
Mycobacterium phage PG1
Mycobacterium phage Phaedrus
Mycobacterium phage Phaux
Mycobacterium phage Phelemich
Mycobacterium phage Phlyer
Mycobacterium phage PhrostyMug
Mycobacterium phage Phrux
Mycobacterium phage Pipefish
Mycobacterium phage PLot
Mycobacterium phage PMC
Mycobacterium phage Porky
Mycobacterium phage Predator
Mycobacterium phage Pukovnik
Mycobacterium phage Quink
Mycobacterium phage Qyrzula
Mycobacterium phage Ramsey
Mycobacterium phage Redno2
Mycobacterium phage Reprobate
Mycobacterium phage Rizal
Mycobacterium phage Rosebush
Mycobacterium phage Sarfire
Mycobacterium phage SargentShorty9
Mycobacterium phage ScottMcG
Mycobacterium phage SDcharge11
Mycobacterium phage Severus
Mycobacterium phage SiSi
Mycobacterium phage Solon
Mycobacterium phage Spud
Mycobacterium phage SWU1
Mycobacterium phage TM4
Mycobacterium phage Troll4
Mycobacterium phage Trouble
Mycobacterium phage Tweety
Mycobacterium phage U2
Mycobacterium phage Wanda
Mycobacterium phage vB_MapS_FF47
Mycobacterium phage Wee
Mycobacterium phage Wheeler
Mycobacterium phage Whirlwind
Mycobacterium phage Wildcat
Mycobacterium phage WIVsmall
Mycoplasma phage MAV1
Mycoplasma phage P1
Myotis polyomavirus VM-2008
Mythimna loreyi densovirus
Mythimna separata entomopoxvirus 'L'
Myxococcus phage Mx8
Myxoma virus
Myzus persicae densovirus
Natrialba phage PhiCh1
Neodiprion abietis NPV
Neodiprion lecontei nucleopolyhedrovirus
Neodiprion sertifer nucleopolyhedrovirus
Nile crocodilepox virus
Nocardia phage NBR1
Oat dwarf virus
Okra enation leaf curl virus [India:Munthal EL37:2006]
Okra leaf curl Cameroon virus
Okra leaf curl India virus [India:Sonipat EL14A:2006]
Okra leaf curl virus
Okra mottle virus
Okra yellow crinkle virus
Okra yellow mosaic Mexico virus
Okra yellow vein mosaic virus
Omikronpapillomavirus 1
Orangutan polyomavirus
Orf virus
Orgyia leucostigma NPV
Orgyia pseudotsugata multiple nucleopolyhedrovirus
Oryctes rhinoceros virus
Ostreid herpesvirus 1
Ostreococcus lucimarinus virus OlV1
Ostreococcus lucimarinus virus OlV5
Ostreococcus tauri virus 1
Ostreococcus tauri virus 2
Ostreococcus virus OsV5
Otomops polyomavirus 1
Otomops polyomavirus 2
Ovine adenovirus A
Ovine adenovirus D
Ovine herpesvirus 2
Paenibacillus phage PG1
Paenibacillus phage phiIBB_Pl23
Pandoravirus dulcis
Pandoravirus salinus
Panicum streak virus
Panine herpesvirus 2
Pantoea phage LIMElight
Pantoea phage LIMEzero
Pan troglodytes schweinfurthii polyomavirus 2
Pan troglodytes verus polyomavirus 3
Pan troglodytes verus polyomavirus 4
Pan troglodytes verus polyomavirus 5
Papaya leaf crumple virus-Panipat 8 [India:Panipat:Papaya:2008]
Papaya leaf curl China virus
Papaya leaf curl Guandong virus
Papaya leaf curl virus
Papiine herpesvirus 2
Papilio polyxenes densovirus
Papio hamadryas papillomavirus type 1
Paramecium bursaria Chlorella virus 1
Paramecium bursaria Chlorella virus AR158
Paramecium bursaria Chlorella virus FR483
Paramecium bursaria Chlorella virus NY2A
Parvovirus NIH-CQV
Paspalum dilatatum striate mosaic virus
Paspalum striate mosaic virus
Passionfruit severe leaf distortion virus
Pasteurella phage F108
Pectobacterium phage My1
Pectobacterium phage phiTE
Pectobacterium phage PP1
Pectobacterium phage ZF40
Pedilanthus leaf curl virus
Pediococcus phage clP1
Pelagibacter phage HTVC008M
Pelagibacter phage HTVC010P
Pelagibacter phage HTVC011P
Pelagibacter phage HTVC019P
Penaeus merguiensis densovirus
Penaeus monodon hepatopancreatic parvovirus
Pepper curly top virus
Pepper golden mosaic virus
Pepper huasteco yellow vein virus
Pepper leaf curl Bangladesh virus
Pepper leaf curl Lahore Virus-[Pakistan:Lahore1:2004]
Pepper leaf curl virus
Pepper leaf curl Yunnan virus-[YN323]
Pepper yellow dwarf virus - New Mexico
Pepper yellow leaf curl China virus
Pepper yellow leaf curl Indonesia virus
Pepper yellow vein Mali virus
Periplaneta fuliginosa densovirus
Peristrophe mosaic virus
Persicivirga phage P12024L
Persicivirga phage P12024S
Phaeocystis globosa virus
Phage phiJL001
Phocoena phocoena papillomavirus 1
Phocoena phocoena papillomavirus 2
Phocoena phocoena papillomavirus 4
Phormidium phage Pf-WMP3
Phormidium phage Pf-WMP4
Phthorimaea operculella granulovirus
Pieris rapae granulovirus
Pig stool associated circular ssDNA virus GER2011
Piliocolobus rufomitratus polyomavirus 1
Pipapillomavirus 2
Planktothrix phage PaV-LD
Planococcus citri densovirus
Plutella xylostella granulovirus
Plutella xylostella multiple nucleopolyhedrovirus
Polyomavirus HPyV6
Polyomavirus HPyV7
Porcine adenovirus C
Porcine associated stool circular virus
Porcine bocavirus 3
Porcine bocavirus 4-1
Porcine bocavirus 5/JS677
Porcine circovirus 1
Porcine circovirus 2
Porcine circovirus type 1/2a
Porcine cytomegalovirus
Porcine partetravirus
Porcine parvovirus
Porcine parvovirus 4
Porcine stool-associated circular virus 2
Porcine stool-associated circular virus 3
Potato yellow mosaic Panama virus
Potato yellow mosaic Trinidad virus
Potato yellow mosaic virus
Prochlorococcus phage MED4-184
Prochlorococcus phage MED4-213
Prochlorococcus phage P-GSP1
Prochlorococcus phage P-HM1
Prochlorococcus phage P-HM2
Prochlorococcus phage P-RSM4
Prochlorococcus phage P-SSM2
Prochlorococcus phage P-SSM3
Prochlorococcus phage P-SSM4
Prochlorococcus phage P-SSM7
Prochlorococcus phage P-SSP10
Prochlorococcus phage P-SSP3
Prochlorococcus phage P-SSP7
Prochlorococcus phage Syn1
Prochlorococcus phage Syn33
Procyon lotor papillomavirus 1
Propionibacterium phage ATCC29399B_C
Propionibacterium phage ATCC29399B_T
Propionibacterium phage B5
Propionibacterium phage P100_1
Propionibacterium phage P100_A
Propionibacterium phage P100D
Propionibacterium phage P101A
Propionibacterium phage P104A
Propionibacterium phage P105
Propionibacterium phage P1.1
Propionibacterium phage P14.4
Propionibacterium phage P9.1
Propionibacterium phage PA6
Propionibacterium phage PAD20
Propionibacterium phage PAS50
Propionibacterium phage PHL010M04
Propionibacterium phage PHL037M02
Propionibacterium phage PHL060L00
Propionibacterium phage PHL067M10
Propionibacterium phage PHL071N05
Propionibacterium phage PHL111M01
Propionibacterium phage PHL112N00
Propionibacterium phage PHL113M01
Propionibacterium phage PHL114L00
Providencia phage Redjac
Pseudaletia unipuncta granulovirus
Pseudoalteromonas phage H105/1
Pseudoalteromonas phage PM2
Pseudoalteromonas phage pYD6-A
Pseudoalteromonas phage RIO-1
Pseudocowpox virus
Pseudomonad phage gh-1
Pseudomonas phage 119X
Pseudomonas phage 14-1
Pseudomonas phage 201phi2-1
Pseudomonas phage 73
Pseudomonas phage AF
Pseudomonas phage B3
Pseudomonas phage Bf7
Pseudomonas phage D3
Pseudomonas phage D3112
Pseudomonas phage DMS3
Pseudomonas phage EL
Pseudomonas phage F10
Pseudomonas phage F116
Pseudomonas phage F8
Pseudomonas phage JBD24
Pseudomonas phage JBD30
Pseudomonas phage JBD5
Pseudomonas phage JBD88a
Pseudomonas phage JG004
Pseudomonas phage JG024
Pseudomonas phage KPP10
Pseudomonas phage KPP12
Pseudomonas phage LBL3
Pseudomonas phage LIT1
Pseudomonas phage LKA1
Pseudomonas phage LKD16
Pseudomonas phage LMA2
Pseudomonas phage Lu11
Pseudomonas phage LUZ19
Pseudomonas phage LUZ24
Pseudomonas phage LUZ7
Pseudomonas phage M6
Pseudomonas phage MP1412
Pseudomonas phage MP22
Pseudomonas phage MP29
Pseudomonas phage MP38
Pseudomonas phage MP42
Pseudomonas phage MPK6
Pseudomonas phage MPK7
Pseudomonas phage NH-4
Pseudomonas phage OBP
Pseudomonas phage PA11
Pseudomonas phage PaBG
Pseudomonas phage PAJU2
Pseudomonas phage PAK_P1
Pseudomonas phage PaP1
Pseudomonas phage PaP2
Pseudomonas phage PaP3
Pseudomonas phage PB1
Pseudomonas phage Pf1
Pseudomonas phage Pf3
Pseudomonas phage phi15
Pseudomonas phage phi-2
Pseudomonas phage phi297
Pseudomonas phage phiCTX
Pseudomonas phage phiIBB-PF7A
Pseudomonas phage phikF77
Pseudomonas phage phiKMV
Pseudomonas phage phiKZ
Pseudomonas phage Phi-S1
Pseudomonas phage PT2
Pseudomonas phage PT5
Pseudomonas phage SN
Pseudomonas phage tf
Pseudomonas phage UFV-P2
Pseudomonas phage vB_Pae-Kakheti25
Pseudomonas phage vB_PaeM_C2-10_Ab1
Pseudomonas phage vB_PaeP_p2-10_Or1
Pseudomonas phage vB_PaeS_PMG1
Pseudomonas phage vB_Pae-TbilisiM32
Pseudomonas phage YuA
Pseudoplusia includens densovirus
Psittacid herpesvirus 1
Psychrobacter phage pOW20-A
Pteronotus polyomavirus
Pumpkin yellow mosaic Malaysia virus
Puniceispirillum phage HMO-2011
Pyrobaculum spherical virus
Pyrococcus abyssi virus 1
Rabbit fibroma virus
Rachiplusia ou MNPV
Radish leaf curl virus
Ralstonia phage p12J
Ralstonia phage PE226
Ralstonia phage RSA1
Ralstonia phage RSB1
Ralstonia phage RSL1
Ralstonia phage RSM1
Ralstonia phage RSM3
Ralstonia phage RSS0
Ralstonia phage RSS1
Ralstonia phage RSS20
Ralstonia phage RSS30
Ramie mosaic virus
Rangifer tarandus papillomavirus 2
Ranid herpesvirus 1
Ranid herpesvirus 2
Raptor adenovirus A
Raven circovirus
Rhizobium phage 16-3
Rhizobium phage RR1-A
Rhizobium phage RR1-B
Rhodobacter phage RC1
Rhodobacter phage RcapMu
Rhodobacter phage RcapNL
Rhodococcus phage E3
Rhodococcus phage REQ1
Rhodococcus phage RER2
Rhodococcus phage RGL3
Rhodococcus phage RRH1
Rhodothermus phage RM378
Rhodovulum phage RS1
Rhynchosai mild mosaic virus
Rhynchosia golden mosaic virus
Rhynchosia golden mosaic Yucatan virus
Rhynchosia yellow mosaic India virus
Riemerella phage RAP44
Rodent herpesvirus Peru
Roseobacter phage RDJL Phi 1
Roseobacter phage SIO1
Rousettus aegyptiacus papillomavirus 1
Saccharum streak virus
Saimiriine herpesvirus 1
Saimiriine herpesvirus 2
Saimiriine herpesvirus 3
Salicola phage CGphi29
Salinivibrio phage CW02
Salmonella phage 7-11
Salmonella phage epsilon15
Salmonella phage epsilon34
Salmonella phage FelixO1
Salmonella phage Fels-2
Salmonella phage FSL SP-004
Salmonella phage FSL SP-030
Salmonella phage FSL SP-031
Salmonella phage FSL SP-058
Salmonella phage FSL SP-076
Salmonella phage FSL SP-088
Salmonella phage g341c
Salmonella phage HK620
Salmonella phage iEPS5
Salmonella phage Jersey
Salmonella phage L13
Salmonella phage phiSG-JL2
Salmonella phage PhiSH19
Salmonella phage PVP-SE1
Salmonella phage RE-2010
Salmonella phage S16
Salmonella phage SE1
Salmonella phage SE2
Salmonella phage SETP13
Salmonella phage SETP3
Salmonella phage SETP7
Salmonella phage SFP10
Salmonella phage SKML-39
Salmonella phage SPN19
Salmonella phage SPN1S
Salmonella phage SPN3UB
Salmonella phage SPN9CC
Salmonella phage SS3e
Salmonella phage SSU5
Salmonella phage ST160
Salmonella phage ST64B
Salmonella phage ST64T
Salmonella phage vB_SemP_Emek
Salmonella phage vB_SenS-Ent1
Salmonella phage vB_SosS_Oslo
Salmonella phage Vi06
Salmonella phage ViI
Salmonella phage Vi II-E1
Sclerotinia sclerotiorum hypovirulence associated DNA virus 1
Seal anellovirus TFFN/USA/2006
Sea turtle tornovirus 1
Senecio yellow mosaic virus
Serratia phage Eta
Serratia phage phiMAM1
Sheeppox virus
Shigella phage Ag3
Shigella phage EP23
Shigella phage pSf-1
Shigella phage Sf6
Shigella phage SfII
Shigella phage SfIV
Shigella phage Shfl1
Shigella phage Shfl2
Shigella phage SP18
Shrimp white spot syndrome virus
Sibine fusca densovirus
Sida golden mosaic Buckup virus-[Jamaica:St. Elizabeth:2004]
Sida golden mosaic Costa Rica virus
Sida golden mosaic Florida virus-Malvastrum
Sida golden mosaic Honduras virus
Sida golden mosaic virus
Sida golden mottle virus
Sida golden yellow vein virus-[Jamaica:Liguanea2:2008]
Sida leaf curl virus
Sida micrantha mosaic virus
Sida mosaic Alagoas virus
Sida mosaic Bolivia virus 1
Sida mosaic Bolivia virus 2
Sida mosaic Sinaloa virus
Sida mottle Alagoas virus
Sida mottle virus
Sida yellow blotch virus
Sida yellow mosaic Alagoas virus
Sida yellow mosaic China virus - [Hainan 8]
Sida yellow mosaic virus
Sida yellow mosaic Yucatan virus
Sida yellow mottle virus
Sida yellow net virus
Sida yellow vein Madurai virus
Sida yellow vein Vietnam virus
Sida yellow vein virus
Siegesbeckia yellow vein Guangxi virus
Siegesbeckia yellow vein virus
Silicibacter phage DSS3phi2
Simian adenovirus 1
Simian adenovirus 18
Simian adenovirus 20
Simian adenovirus 3
Simian adenovirus 49
Simian adenovirus C
Simian virus 12
Simian virus 40
Singapore grouper iridovirus
Sinorhizobium phage PBC5
Skua adenovirus A
Small anellovirus
Small anellovirus 1
Small anellovirus 2
Snake adenovirus 1
Snake parvovirus 1
Sodalis phage SO-1
Solenopsis invicta densovirus
South African cassava mosaic virus
Soybean chlorotic blotch virus
Soybean chlorotic spot virus
Soybean crinkle leaf virus
Soybean mild mottle virus
Sphingomonas phage PAU
Spilanthes yellow vein virus
Spinach curly top Arizona virus
Spinach curly top virus
Spinach severe curly top virus
Spiroplasma kunkelii virus SkV1_CR2-3x
Spiroplasma phage 1-C74
Spiroplasma phage 1-R8A2B
Spiroplasma phage 4
Spiroplasma phage SVTS2
Spodoptera exigua multiple nucleopolyhedrovirus
Spodoptera frugiperda ascovirus 1a
Spodoptera frugiperda multiple nucleopolyhedrovirus
Spodoptera litura granulovirus
Spodoptera litura nucleopolyhedrovirus
Spodoptera litura nucleopolyhedrovirus II
Sporobolus striate mosaic virus 1
Sporobolus striate mosaic virus 2
Squash leaf curl China virus
Squash leaf curl China virus - [B]
Squash leaf curl Philippines virus
Squash leaf curl virus
Squash leaf curl Yunnan virus
Squash mild leaf curl virus
Squash yellow mild mottle virus
Squirrel monkey polyomavirus
Sri Lankan cassava mosaic virus
Stachytarpheta leaf curl virus
Staphylococcus phage 11
Staphylococcus phage 187
Staphylococcus phage 2638A
Staphylococcus phage 29
Staphylococcus phage 37
Staphylococcus phage 3A
Staphylococcus phage 42E
Staphylococcus phage 44AHJD
Staphylococcus phage 47
Staphylococcus phage 52A
Staphylococcus phage 53
Staphylococcus phage 53 sensu lato
Staphylococcus phage 55
Staphylococcus phage 66
Staphylococcus phage 69
Staphylococcus phage 71
Staphylococcus phage 77
Staphylococcus phage 80alpha
Staphylococcus phage 85
Staphylococcus phage 88
Staphylococcus phage 92
Staphylococcus phage 96
Staphylococcus phage CNPH82
Staphylococcus phage EW
Staphylococcus phage G1
Staphylococcus phage GH15
Staphylococcus phage JD007
Staphylococcus phage JS01
Staphylococcus phage K
Staphylococcus phage P68
Staphylococcus phage P954
Staphylococcus phage PH15
Staphylococcus phage phi 12
Staphylococcus phage phi13
Staphylococcus phage phi5967PVL
Staphylococcus phage phi7401PVL
Staphylococcus phage phiETA
Staphylococcus phage phiETA2
Staphylococcus phage phiETA3
Staphylococcus phage phiMR11
Staphylococcus phage phiMR25
Staphylococcus phage phiN315
Staphylococcus phage phiNM
Staphylococcus phage phiNM3
Staphylococcus phage phiPVL108
Staphylococcus phage phiPVL-CN125
Staphylococcus phage phiSauS-IPLA35
Staphylococcus phage phiSauS-IPLA88
Staphylococcus phage phiSLT
Staphylococcus phage PT1028
Staphylococcus phage PVL
Staphylococcus phage ROSA
Staphylococcus phage S24-1
Staphylococcus phage SA11
Staphylococcus phage SA12
Staphylococcus phage SA13
Staphylococcus phage SAP-2
Staphylococcus phage SAP-26
Staphylococcus phage SMSAP5
Staphylococcus phage StauST398-1
Staphylococcus phage StauST398-2
Staphylococcus phage StauST398-3
Staphylococcus phage StB12
Staphylococcus phage StB20
Staphylococcus phage StB27
Staphylococcus phage TEM123
Staphylococcus phage tp310-2
Staphylococcus phage Twort
Staphylococcus phage vB_SauM_Remus
Staphylococcus phage vB_SauM_Romulus
Staphylococcus phage vB_SepiS-phiIPLA5
Staphylococcus phage vB_SepiS-phiIPLA7
Staphylococcus phage X2
Staphylococcus phage YMC/09/04/R1988
Staphylococcus prophage phiPV83
Starling circovirus
Stenotrophomonas phage IME15
Stenotrophomonas phage phiSHP2
Stenotrophomonas phage phiSMA7
Stenotrophomonas phage S1
STL polyomavirus
Streptococcus phage 2972
Streptococcus phage 5093
Streptococcus phage 7201
Streptococcus phage 858
Streptococcus phage Abc2
Streptococcus phage ALQ13.2
Streptococcus phage C1
Streptococcus phage Cp-1
Streptococcus phage Dp-1
Streptococcus phage DT1
Streptococcus phage EJ-1
Streptococcus phage M102
Streptococcus phage MM1
Streptococcus phage O1205
Streptococcus phage P9
Streptococcus phage PH10
Streptococcus phage PH15
Streptococcus phage phi3396
Streptococcus phage phiNJ2
Streptococcus phage Sfi11
Streptococcus phage Sfi19
Streptococcus phage Sfi21
Streptococcus phage SM1
Streptococcus phage SMP
Streptococcus phage SP-QS1
Streptococcus phage TP-778L
Streptococcus phage TP-J34
Streptococcus phage YMC-2011
Streptomyce phage TG1
Streptomyces phage Lika
Streptomyces phage mu1/6
Streptomyces phage phiBT1
Streptomyces phage phiC31
Streptomyces phage phiHau3
Streptomyces phage phiSASD1
Streptomyces phage R4
Streptomyces phage Sujidade
Streptomyces phage SV1
Streptomyces phage VWB
Streptomyces phage Zemlya
Stx2-converting phage 1717
Stx2-converting phage 86
Stx2 converting phage I
Stx2 converting phage II
Subterranean clover stunt virus
Sugarcane streak Egypt virus
Sugarcane streak Reunion virus
Sugarcane streak virus
Suid herpesvirus 1
Sulfitobacter phage EE36phi1
Sulfitobacter phage pCB2047-A
Sulfitobacter phage pCB2047-B
Sulfitobacter phage pCB2047-C
Sulfolobales Mexican fusellovirus 1
Sulfolobales Mexican rudivirus 1
Sulfolobus islandicus filamentous virus
Sulfolobus islandicus rod-shaped virus 1
Sulfolobus islandicus rod-shaped virus 2
Sulfolobus spindle-shaped virus 1
Sulfolobus spindle-shaped virus 2
Sulfolobus spindle-shaped virus 4
Sulfolobus spindle-shaped virus 5
Sulfolobus spindle-shaped virus 6
Sulfolobus spindle-shaped virus 7
Sulfolobus turreted icosahedral virus
Sulfolobus turreted icosahedral virus 2
Sulfolobus virus Kamchatka 1
Sulfolobus virus Ragged Hills
Sulfolobus virus STSV1
Sulfolobus virus STSV2
Sunn hemp leaf distortion virus
Sus scrofa papillomavirus 1
Sweet potato golden vein associated virus
Sweet potato leaf curl Bengal virus
Sweet potato leaf curl Canary virus
Sweet potato leaf curl China Henan virus
Sweet potato leaf curl China virus [China:Sichuan14:2012]
Sweet potato leaf curl Georgia virus
Sweet potato leaf curl Japan virus
Sweet potato leaf curl Lanzarote virus
Sweet potato leaf curl Shanghai virus
Sweet potato leaf curl South Carolina virus
Sweet potato leaf curl Spain virus
Sweet potato leaf curl Uganda virus-[Uganda:Kampala:2008]
Sweet potato leaf curl virus
Swinepox virus
Synechococcus phage KBS-M-1A
Synechococcus phage metaG-MbCM1
Synechococcus phage P60
Synechococcus phage S-CAM1
Synechococcus phage S-CAM8
Synechococcus phage S-CBS1
Synechococcus phage S-CBS2
Synechococcus phage S-CBS3
Synechococcus phage S-CBS4
Synechococcus phage S-CRM01
Synechococcus phage S-IOM18
Synechococcus phage S-MbCM6
Synechococcus phage S-PM2
Synechococcus phage S-RIM2 R1_1999
Synechococcus phage S-RIM8 A.HR1
Synechococcus phage S-RIP1
Synechococcus phage S-RIP2
Synechococcus phage S-RSM4
Synechococcus phage S-ShM2
Synechococcus phage S-SKS1
Synechococcus phage S-SM1
Synechococcus phage S-SM2
Synechococcus phage S-SSM4
Synechococcus phage S-SSM5
Synechococcus phage S-SSM7
Synechococcus phage Syn19
Synechococcus phage Syn5
Synechococcus phage syn9
Tanapox virus
Taterapox virus
Temperate phage phiNIH1.1
Tetraselmis viridis virus S1
Tetraselmis viridis virus S20
Tetraselmis viridis virus SI1
Tetrasphaera phage TJE1
Thalassomonas phage BA3
Thermoanaerobacterium phage THSA-485A
Thermoproteus tenax spherical virus 1
Thermus phage IN93
Thermus phage P23-45
Thermus phage P23-77
Thermus phage P74-26
Thermus phage phi OH2
Thermus phage phiYS40
Thermus phage TMA
Thetapapillomavirus 1
Thysanoplusia orichalcea nucleopolyhedrovirus
Titi monkey adenovirus ECC-2011
Tobacco curly shoot virus
Tobacco leaf curl Japan virus
Tobacco leaf curl Kochi virus
Tobacco leaf curl Pusa virus
Tobacco leaf curl Thailand virus
Tobacco leaf curl Yunnan virus
Tobacco leaf curl Zimbabwe virus
Tobacco yellow crinkle virus
Tobacco yellow dwarf virus
Tomato chino La Paz virus
Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]
Tomato chlorotic mottle virus
Tomato common mosaic virus
Tomato curly stunt virus
Tomato dwarf leaf virus
Tomato golden leaf spot virus
Tomato golden mosaic virus
Tomato golden mottle virus
Tomato leaf curl Arusha virus
Tomato leaf curl Bangalore virus
Tomato leaf curl Bangladesh virus
Tomato leaf curl Cameroon virus
Tomato leaf curl Cebu virus
Tomato leaf curl China virus
Tomato leaf curl China virus - OX2
Tomato leaf curl Cotabato virus
Tomato leaf curl Ghana virus
Tomato leaf curl Guangdong virus
Tomato leaf curl Guangxi virus
Tomato leaf curl Gujarat virus
Tomato leaf curl Hainan virus
Tomato leaf curl Hanoi virus
Tomato leaf curl Hsinchu virus
Tomato leaf curl Iran virus
Tomato leaf curl Java virus
Tomato leaf curl Joydebpur virus
Tomato leaf curl Karnataka virus
Tomato leaf curl Kerala virus
Tomato leaf curl Kumasi virus
Tomato leaf curl Laos virus
Tomato leaf curl Madagascar virus-Menabe [Madagascar:Morondova:2001]
Tomato leaf curl Malaysia virus
Tomato leaf curl Mali virus
Tomato leaf curl Mayotte virus
Tomato leaf curl Mindanao virus
Tomato leaf curl New Delhi virus
Tomato leaf curl Nigeria virus-[Nigeria:2006]
Tomato leaf curl Oman virus
Tomato leaf curl Pakistan virus
Tomato leaf curl Palampur virus
Tomato leaf curl Patna virus
Tomato leaf curl Philippines virus
Tomato leaf curl Pune virus
Tomato leaf curl Ranchi virus
Tomato leaf curl Seychelles virus
Tomato leaf curl Sinaloa virus
Tomato leaf curl Sri Lanka virus
Tomato leaf curl Sudan virus
Tomato leaf curl Sulawesi virus
Tomato leaf curl Taiwan virus
Tomato leaf curl Togo virus-[Togo:2006]
Tomato leaf curl Vietnam virus
Tomato leaf curl virus
Tomato leaf deformation virus
Tomato mild mosaic virus
Tomato mild yellow leaf curl Aragua virus
Tomato mosaic Havana virus
Tomato mosaic leaf curl virus
Tomato mottle leaf curl Zulia virus
Tomato mottle Taino virus
Tomato mottle virus
Tomato pseudo-curly top virus
Tomato rugose mosaic virus
Tomato rugose yellow leaf curl virus
Tomato severe leaf curl virus
Tomato severe rugose virus
Tomato yellow leaf curl China virus
Tomato yellow leaf curl Guangdong virus
Tomato yellow leaf curl Indonesia virus-[Lembang]
Tomato yellow leaf curl Kanchanaburi virus
Tomato yellow leaf curl Malaga virus
Tomato yellow leaf curl Sardinia virus
Tomato yellow leaf curl Saudi virus
Tomato yellow leaf curl Thailand virus
Tomato yellow leaf curl Vietnam virus
Tomato yellow leaf curl virus
Tomato yellow leaf curl Yunnan virus
Tomato yellow leaf distortion virus
Tomato yellow margin leaf curl virus
Tomato yellow mottle virus
Tomato yellow spot virus
